country,geo,year,month,keyword,trend_score,date
Netherlands,NL,2022,3,EV charging,42.75,2022-03-01
Netherlands,NL,2022,3,Tesla,67.5,2022-03-01
Netherlands,NL,2022,3,electric car,3.5,2022-03-01
Netherlands,NL,2022,3,electric vehicle,32,2022-03-01
Netherlands,NL,2022,4,BYD,1,2022-04-01
Netherlands,NL,2022,4,EV charging,46.25,2022-04-01
Netherlands,NL,2022,4,Tesla,69.75,2022-04-01
Netherlands,NL,2022,4,electric car,3,2022-04-01
Netherlands,NL,2022,4,electric vehicle,22,2022-04-01
Netherlands,NL,2022,5,BYD,1,2022-05-01
Netherlands,NL,2022,5,EV charging,43.8,2022-05-01
Netherlands,NL,2022,5,Tesla,68,2022-05-01
Netherlands,NL,2022,5,electric car,2.8,2022-05-01
Netherlands,NL,2022,5,electric vehicle,27.6,2022-05-01
Netherlands,NL,2022,6,BYD,1,2022-06-01
Netherlands,NL,2022,6,EV charging,41.5,2022-06-01
Netherlands,NL,2022,6,Tesla,67,2022-06-01
Netherlands,NL,2022,6,electric car,3,2022-06-01
Netherlands,NL,2022,6,electric vehicle,26.75,2022-06-01
Netherlands,NL,2022,7,BYD,2.6,2022-07-01
Netherlands,NL,2022,7,EV charging,49.2,2022-07-01
Netherlands,NL,2022,7,Tesla,65,2022-07-01
Netherlands,NL,2022,7,electric car,3,2022-07-01
Netherlands,NL,2022,7,electric vehicle,15.4,2022-07-01
Netherlands,NL,2022,8,BYD,2.75,2022-08-01
Netherlands,NL,2022,8,EV charging,50,2022-08-01
Netherlands,NL,2022,8,Tesla,68.5,2022-08-01
Netherlands,NL,2022,8,electric car,3,2022-08-01
Netherlands,NL,2022,8,electric vehicle,16,2022-08-01
Netherlands,NL,2022,9,BYD,2.25,2022-09-01
Netherlands,NL,2022,9,EV charging,47.25,2022-09-01
Netherlands,NL,2022,9,Tesla,60.5,2022-09-01
Netherlands,NL,2022,9,electric car,2.5,2022-09-01
Netherlands,NL,2022,9,electric vehicle,7.75,2022-09-01
Netherlands,NL,2022,10,BYD,3.4,2022-10-01
Netherlands,NL,2022,10,EV charging,45.8,2022-10-01
Netherlands,NL,2022,10,Tesla,64.4,2022-10-01
Netherlands,NL,2022,10,electric car,2.8,2022-10-01
Netherlands,NL,2022,10,electric vehicle,28,2022-10-01
Netherlands,NL,2022,11,BYD,3,2022-11-01
Netherlands,NL,2022,11,EV charging,45.25,2022-11-01
Netherlands,NL,2022,11,Tesla,63.5,2022-11-01
Netherlands,NL,2022,11,electric car,2.5,2022-11-01
Netherlands,NL,2022,11,electric vehicle,19,2022-11-01
Netherlands,NL,2022,12,BYD,3.75,2022-12-01
Netherlands,NL,2022,12,EV charging,44.5,2022-12-01
Netherlands,NL,2022,12,Tesla,81.75,2022-12-01
Netherlands,NL,2022,12,electric car,2.25,2022-12-01
Netherlands,NL,2022,12,electric vehicle,25,2022-12-01
Netherlands,NL,2023,1,BYD,16.4,2023-01-01
Netherlands,NL,2023,1,EV charging,61.2,2023-01-01
Netherlands,NL,2023,1,Tesla,97,2023-01-01
Netherlands,NL,2023,1,electric car,3,2023-01-01
Netherlands,NL,2023,1,electric vehicle,15.2,2023-01-01
Netherlands,NL,2023,2,BYD,16.5,2023-02-01
Netherlands,NL,2023,2,EV charging,60.75,2023-02-01
Netherlands,NL,2023,2,Tesla,85,2023-02-01
Netherlands,NL,2023,2,electric car,3,2023-02-01
Netherlands,NL,2023,2,electric vehicle,0,2023-02-01
Netherlands,NL,2023,3,BYD,4.25,2023-03-01
Netherlands,NL,2023,3,EV charging,58.25,2023-03-01
Netherlands,NL,2023,3,Tesla,74.5,2023-03-01
Netherlands,NL,2023,3,electric car,2.5,2023-03-01
Netherlands,NL,2023,3,electric vehicle,29,2023-03-01
Netherlands,NL,2023,4,BYD,7.8,2023-04-01
Netherlands,NL,2023,4,EV charging,65.8,2023-04-01
Netherlands,NL,2023,4,Tesla,79.4,2023-04-01
Netherlands,NL,2023,4,electric car,2.8,2023-04-01
Netherlands,NL,2023,4,electric vehicle,35.6,2023-04-01
Netherlands,NL,2023,5,BYD,6.75,2023-05-01
Netherlands,NL,2023,5,EV charging,69.5,2023-05-01
Netherlands,NL,2023,5,Tesla,73.75,2023-05-01
Netherlands,NL,2023,5,electric car,2.75,2023-05-01
Netherlands,NL,2023,5,electric vehicle,0,2023-05-01
Netherlands,NL,2023,6,BYD,9.5,2023-06-01
Netherlands,NL,2023,6,EV charging,58,2023-06-01
Netherlands,NL,2023,6,Tesla,75.5,2023-06-01
Netherlands,NL,2023,6,electric car,2.75,2023-06-01
Netherlands,NL,2023,6,electric vehicle,19,2023-06-01
Netherlands,NL,2023,7,BYD,5.8,2023-07-01
Netherlands,NL,2023,7,EV charging,68,2023-07-01
Netherlands,NL,2023,7,Tesla,84.4,2023-07-01
Netherlands,NL,2023,7,electric car,3,2023-07-01
Netherlands,NL,2023,7,electric vehicle,19.6,2023-07-01
Netherlands,NL,2023,8,BYD,6.5,2023-08-01
Netherlands,NL,2023,8,EV charging,69,2023-08-01
Netherlands,NL,2023,8,Tesla,81.25,2023-08-01
Netherlands,NL,2023,8,electric car,3,2023-08-01
Netherlands,NL,2023,8,electric vehicle,12.25,2023-08-01
Netherlands,NL,2023,9,BYD,12.75,2023-09-01
Netherlands,NL,2023,9,EV charging,72.5,2023-09-01
Netherlands,NL,2023,9,Tesla,83.25,2023-09-01
Netherlands,NL,2023,9,electric car,3.25,2023-09-01
Netherlands,NL,2023,9,electric vehicle,9.5,2023-09-01
Netherlands,NL,2023,10,BYD,11.6,2023-10-01
Netherlands,NL,2023,10,EV charging,76.4,2023-10-01
Netherlands,NL,2023,10,Tesla,79.8,2023-10-01
Netherlands,NL,2023,10,electric car,3,2023-10-01
Netherlands,NL,2023,10,electric vehicle,53.4,2023-10-01
Netherlands,NL,2023,11,BYD,6.25,2023-11-01
Netherlands,NL,2023,11,EV charging,52.25,2023-11-01
Netherlands,NL,2023,11,Tesla,80,2023-11-01
Netherlands,NL,2023,11,electric car,3,2023-11-01
Netherlands,NL,2023,11,electric vehicle,27,2023-11-01
Netherlands,NL,2023,12,BYD,12.83,2023-12-01
Netherlands,NL,2023,12,EV charging,57.5,2023-12-01
Netherlands,NL,2023,12,Tesla,82,2023-12-01
Netherlands,NL,2023,12,electric car,3.17,2023-12-01
Netherlands,NL,2023,12,electric vehicle,8,2023-12-01
Netherlands,NL,2024,1,BYD,10.5,2024-01-01
Netherlands,NL,2024,1,EV charging,54.5,2024-01-01
Netherlands,NL,2024,1,Tesla,72,2024-01-01
Netherlands,NL,2024,1,electric car,2.75,2024-01-01
Netherlands,NL,2024,1,electric vehicle,6.75,2024-01-01
Netherlands,NL,2024,2,BYD,12.25,2024-02-01
Netherlands,NL,2024,2,EV charging,59,2024-02-01
Netherlands,NL,2024,2,Tesla,69,2024-02-01
Netherlands,NL,2024,2,electric car,2.75,2024-02-01
Netherlands,NL,2024,2,electric vehicle,17.25,2024-02-01
Netherlands,NL,2024,3,BYD,10.6,2024-03-01
Netherlands,NL,2024,3,EV charging,57.6,2024-03-01
Netherlands,NL,2024,3,Tesla,72.8,2024-03-01
Netherlands,NL,2024,3,electric car,2.8,2024-03-01
Netherlands,NL,2024,3,electric vehicle,19.6,2024-03-01
Netherlands,NL,2024,4,BYD,14,2024-04-01
Netherlands,NL,2024,4,EV charging,62,2024-04-01
Netherlands,NL,2024,4,Tesla,80,2024-04-01
Netherlands,NL,2024,4,electric car,2.5,2024-04-01
Netherlands,NL,2024,4,electric vehicle,16,2024-04-01
Netherlands,NL,2024,5,BYD,12.25,2024-05-01
Netherlands,NL,2024,5,EV charging,52.5,2024-05-01
Netherlands,NL,2024,5,Tesla,64.75,2024-05-01
Netherlands,NL,2024,5,electric car,2.25,2024-05-01
Netherlands,NL,2024,5,electric vehicle,18.5,2024-05-01
Netherlands,NL,2024,6,BYD,17,2024-06-01
Netherlands,NL,2024,6,EV charging,42,2024-06-01
Netherlands,NL,2024,6,Tesla,67.6,2024-06-01
Netherlands,NL,2024,6,electric car,2.2,2024-06-01
Netherlands,NL,2024,6,electric vehicle,20.2,2024-06-01
Netherlands,NL,2024,7,BYD,9.75,2024-07-01
Netherlands,NL,2024,7,EV charging,60.5,2024-07-01
Netherlands,NL,2024,7,Tesla,71,2024-07-01
Netherlands,NL,2024,7,electric car,2.5,2024-07-01
Netherlands,NL,2024,7,electric vehicle,9.5,2024-07-01
Netherlands,NL,2024,8,BYD,8.25,2024-08-01
Netherlands,NL,2024,8,EV charging,63.75,2024-08-01
Netherlands,NL,2024,8,Tesla,66.5,2024-08-01
Netherlands,NL,2024,8,electric car,2.25,2024-08-01
Netherlands,NL,2024,8,electric vehicle,18,2024-08-01
Netherlands,NL,2024,9,BYD,10.6,2024-09-01
Netherlands,NL,2024,9,EV charging,53.4,2024-09-01
Netherlands,NL,2024,9,Tesla,65.2,2024-09-01
Netherlands,NL,2024,9,electric car,2.6,2024-09-01
Netherlands,NL,2024,9,electric vehicle,14,2024-09-01
Netherlands,NL,2024,10,BYD,12,2024-10-01
Netherlands,NL,2024,10,EV charging,41.75,2024-10-01
Netherlands,NL,2024,10,Tesla,76.25,2024-10-01
Netherlands,NL,2024,10,electric car,2,2024-10-01
Netherlands,NL,2024,10,electric vehicle,25,2024-10-01
Netherlands,NL,2024,11,BYD,9.75,2024-11-01
Netherlands,NL,2024,11,EV charging,55.5,2024-11-01
Netherlands,NL,2024,11,Tesla,83.25,2024-11-01
Netherlands,NL,2024,11,electric car,2,2024-11-01
Netherlands,NL,2024,11,electric vehicle,0,2024-11-01
Netherlands,NL,2024,12,BYD,9.2,2024-12-01
Netherlands,NL,2024,12,EV charging,45,2024-12-01
Netherlands,NL,2024,12,Tesla,91.4,2024-12-01
Netherlands,NL,2024,12,electric car,2,2024-12-01
Netherlands,NL,2024,12,electric vehicle,28.8,2024-12-01
Norway,NO,2018,12,BYD,0,2018-12-01
Norway,NO,2018,12,EV charging,0,2018-12-01
Norway,NO,2018,12,Tesla,38,2018-12-01
Norway,NO,2018,12,electric car,1,2018-12-01
Norway,NO,2018,12,electric vehicle,0,2018-12-01
Norway,NO,2019,1,BYD,0,2019-01-01
Norway,NO,2019,1,EV charging,0,2019-01-01
Norway,NO,2019,1,Tesla,34.25,2019-01-01
Norway,NO,2019,1,electric car,0.75,2019-01-01
Norway,NO,2019,1,electric vehicle,0,2019-01-01
Norway,NO,2019,2,BYD,0,2019-02-01
Norway,NO,2019,2,EV charging,0,2019-02-01
Norway,NO,2019,2,Tesla,38.25,2019-02-01
Norway,NO,2019,2,electric car,1,2019-02-01
Norway,NO,2019,2,electric vehicle,0,2019-02-01
Norway,NO,2019,3,BYD,0,2019-03-01
Norway,NO,2019,3,EV charging,0,2019-03-01
Norway,NO,2019,3,Tesla,53.4,2019-03-01
Norway,NO,2019,3,electric car,1,2019-03-01
Norway,NO,2019,3,electric vehicle,0,2019-03-01
Norway,NO,2019,4,BYD,0,2019-04-01
Norway,NO,2019,4,EV charging,0,2019-04-01
Norway,NO,2019,4,Tesla,43.75,2019-04-01
Norway,NO,2019,4,electric car,1,2019-04-01
Norway,NO,2019,4,electric vehicle,0,2019-04-01
Norway,NO,2019,5,BYD,0,2019-05-01
Norway,NO,2019,5,EV charging,0,2019-05-01
Norway,NO,2019,5,Tesla,38,2019-05-01
Norway,NO,2019,5,electric car,1,2019-05-01
Norway,NO,2019,5,electric vehicle,0,2019-05-01
Norway,NO,2019,6,BYD,0,2019-06-01
Norway,NO,2019,6,EV charging,20,2019-06-01
Norway,NO,2019,6,Tesla,42,2019-06-01
Norway,NO,2019,6,electric car,1,2019-06-01
Norway,NO,2019,6,electric vehicle,0,2019-06-01
Norway,NO,2019,7,BYD,0.25,2019-07-01
Norway,NO,2019,7,EV charging,0,2019-07-01
Norway,NO,2019,7,Tesla,42.75,2019-07-01
Norway,NO,2019,7,electric car,1,2019-07-01
Norway,NO,2019,7,electric vehicle,0,2019-07-01
Norway,NO,2019,8,BYD,0,2019-08-01
Norway,NO,2019,8,EV charging,0,2019-08-01
Norway,NO,2019,8,Tesla,36,2019-08-01
Norway,NO,2019,8,electric car,1,2019-08-01
Norway,NO,2019,8,electric vehicle,0,2019-08-01
Norway,NO,2019,9,BYD,0,2019-09-01
Norway,NO,2019,9,EV charging,0,2019-09-01
Norway,NO,2019,9,Tesla,34.6,2019-09-01
Norway,NO,2019,9,electric car,1,2019-09-01
Norway,NO,2019,9,electric vehicle,0,2019-09-01
Norway,NO,2019,10,BYD,0,2019-10-01
Norway,NO,2019,10,EV charging,0,2019-10-01
Norway,NO,2019,10,Tesla,32.5,2019-10-01
Norway,NO,2019,10,electric car,1,2019-10-01
Norway,NO,2019,10,electric vehicle,0,2019-10-01
Norway,NO,2019,11,BYD,0,2019-11-01
Norway,NO,2019,11,EV charging,0,2019-11-01
Norway,NO,2019,11,Tesla,59.25,2019-11-01
Norway,NO,2019,11,electric car,1,2019-11-01
Norway,NO,2019,11,electric vehicle,0,2019-11-01
Norway,NO,2019,12,BYD,0.17,2019-12-01
Norway,NO,2019,12,EV charging,0,2019-12-01
Norway,NO,2019,12,Tesla,44.17,2019-12-01
Norway,NO,2019,12,electric car,1.33,2019-12-01
Norway,NO,2019,12,electric vehicle,0,2019-12-01
Norway,NO,2020,1,BYD,0,2020-01-01
Norway,NO,2020,1,Tesla,75.75,2020-01-01
Norway,NO,2020,1,electric car,1.75,2020-01-01
Norway,NO,2020,2,BYD,0,2020-02-01
Norway,NO,2020,2,Tesla,78.75,2020-02-01
Norway,NO,2020,2,electric car,2,2020-02-01
Norway,NO,2020,3,BYD,0.2,2020-03-01
Norway,NO,2020,3,Tesla,50.6,2020-03-01
Norway,NO,2020,3,electric car,1,2020-03-01
Norway,NO,2020,4,BYD,0,2020-04-01
Norway,NO,2020,4,Tesla,49.25,2020-04-01
Norway,NO,2020,4,electric car,0.75,2020-04-01
Norway,NO,2020,5,BYD,1.6,2020-05-01
Norway,NO,2020,5,Tesla,53.8,2020-05-01
Norway,NO,2020,5,electric car,1.6,2020-05-01
Norway,NO,2020,6,BYD,1.75,2020-06-01
Norway,NO,2020,6,Tesla,63.75,2020-06-01
Norway,NO,2020,6,electric car,1.25,2020-06-01
Norway,NO,2020,7,BYD,2.75,2020-07-01
Norway,NO,2020,7,Tesla,87.5,2020-07-01
Norway,NO,2020,7,electric car,2.25,2020-07-01
Norway,NO,2020,8,BYD,2.8,2020-08-01
Norway,NO,2020,8,Tesla,68.8,2020-08-01
Norway,NO,2020,8,electric car,1.8,2020-08-01
Norway,NO,2020,9,BYD,1.75,2020-09-01
Norway,NO,2020,9,Tesla,80.75,2020-09-01
Norway,NO,2020,9,electric car,2,2020-09-01
Norway,NO,2020,10,BYD,1.75,2020-10-01
Norway,NO,2020,10,Tesla,75,2020-10-01
Norway,NO,2020,10,electric car,2,2020-10-01
Norway,NO,2020,11,BYD,1.4,2020-11-01
Norway,NO,2020,11,Tesla,62.4,2020-11-01
Norway,NO,2020,11,electric car,1.2,2020-11-01
Norway,NO,2020,12,BYD,1.8,2020-12-01
Norway,NO,2020,12,EV charging,0,2020-12-01
Norway,NO,2020,12,Tesla,74.4,2020-12-01
Norway,NO,2020,12,electric car,2,2020-12-01
Norway,NO,2020,12,electric vehicle,0,2020-12-01
Norway,NO,2021,1,BYD,2,2021-01-01
Norway,NO,2021,1,EV charging,0,2021-01-01
Norway,NO,2021,1,Tesla,80.8,2021-01-01
Norway,NO,2021,1,electric car,2,2021-01-01
Norway,NO,2021,1,electric vehicle,0,2021-01-01
Norway,NO,2021,2,BYD,2.75,2021-02-01
Norway,NO,2021,2,EV charging,0,2021-02-01
Norway,NO,2021,2,Tesla,73.5,2021-02-01
Norway,NO,2021,2,electric car,2,2021-02-01
Norway,NO,2021,2,electric vehicle,0,2021-02-01
Norway,NO,2021,3,BYD,1.5,2021-03-01
Norway,NO,2021,3,EV charging,0,2021-03-01
Norway,NO,2021,3,Tesla,67.5,2021-03-01
Norway,NO,2021,3,electric car,1.75,2021-03-01
Norway,NO,2021,3,electric vehicle,0,2021-03-01
Norway,NO,2021,4,BYD,1.75,2021-04-01
Norway,NO,2021,4,EV charging,0,2021-04-01
Norway,NO,2021,4,Tesla,67.75,2021-04-01
Norway,NO,2021,4,electric car,2,2021-04-01
Norway,NO,2021,4,electric vehicle,0,2021-04-01
Norway,NO,2021,5,BYD,1.4,2021-05-01
Norway,NO,2021,5,EV charging,0,2021-05-01
Norway,NO,2021,5,Tesla,64.4,2021-05-01
Norway,NO,2021,5,electric car,2,2021-05-01
Norway,NO,2021,5,electric vehicle,0,2021-05-01
Norway,NO,2021,6,BYD,2.75,2021-06-01
Norway,NO,2021,6,EV charging,0,2021-06-01
Norway,NO,2021,6,Tesla,70.5,2021-06-01
Norway,NO,2021,6,electric car,2,2021-06-01
Norway,NO,2021,6,electric vehicle,0,2021-06-01
Norway,NO,2021,7,BYD,2.5,2021-07-01
Norway,NO,2021,7,EV charging,23.75,2021-07-01
Norway,NO,2021,7,Tesla,88.5,2021-07-01
Norway,NO,2021,7,electric car,2.75,2021-07-01
Norway,NO,2021,7,electric vehicle,0,2021-07-01
Norway,NO,2021,8,BYD,5.6,2021-08-01
Norway,NO,2021,8,EV charging,0,2021-08-01
Norway,NO,2021,8,Tesla,89.6,2021-08-01
Norway,NO,2021,8,electric car,2.2,2021-08-01
Norway,NO,2021,8,electric vehicle,0,2021-08-01
Norway,NO,2021,9,BYD,7.25,2021-09-01
Norway,NO,2021,9,EV charging,0,2021-09-01
Norway,NO,2021,9,Tesla,85,2021-09-01
Norway,NO,2021,9,electric car,2,2021-09-01
Norway,NO,2021,9,electric vehicle,0,2021-09-01
Norway,NO,2021,10,BYD,6,2021-10-01
Norway,NO,2021,10,EV charging,20,2021-10-01
Norway,NO,2021,10,Tesla,83,2021-10-01
Norway,NO,2021,10,electric car,2,2021-10-01
Norway,NO,2021,10,electric vehicle,0,2021-10-01
Norway,NO,2021,11,BYD,5.25,2021-11-01
Norway,NO,2021,11,EV charging,0,2021-11-01
Norway,NO,2021,11,Tesla,74,2021-11-01
Norway,NO,2021,11,electric car,1.75,2021-11-01
Norway,NO,2021,11,electric vehicle,0,2021-11-01
Norway,NO,2021,12,BYD,3.6,2021-12-01
Norway,NO,2021,12,EV charging,0,2021-12-01
Norway,NO,2021,12,Tesla,76,2021-12-01
Norway,NO,2021,12,electric car,1.6,2021-12-01
Norway,NO,2021,12,electric vehicle,0,2021-12-01
Norway,NO,2022,1,BYD,5,2022-01-01
Norway,NO,2022,1,EV charging,0,2022-01-01
Norway,NO,2022,1,Tesla,78,2022-01-01
Norway,NO,2022,1,electric car,1.8,2022-01-01
Norway,NO,2022,1,electric vehicle,0,2022-01-01
Norway,NO,2022,2,BYD,5.25,2022-02-01
Norway,NO,2022,2,EV charging,0,2022-02-01
Norway,NO,2022,2,Tesla,67.75,2022-02-01
Norway,NO,2022,2,electric car,1.75,2022-02-01
Norway,NO,2022,2,electric vehicle,0,2022-02-01
Norway,NO,2022,3,BYD,5.5,2022-03-01
Norway,NO,2022,3,EV charging,0,2022-03-01
Norway,NO,2022,3,Tesla,82.5,2022-03-01
Norway,NO,2022,3,electric car,2.25,2022-03-01
Norway,NO,2022,3,electric vehicle,0,2022-03-01
Norway,NO,2022,4,BYD,5.25,2022-04-01
Norway,NO,2022,4,EV charging,36.75,2022-04-01
Norway,NO,2022,4,Tesla,79.25,2022-04-01
Norway,NO,2022,4,electric car,2.5,2022-04-01
Norway,NO,2022,4,electric vehicle,0,2022-04-01
Norway,NO,2022,5,BYD,4.8,2022-05-01
Norway,NO,2022,5,EV charging,0,2022-05-01
Norway,NO,2022,5,Tesla,75.8,2022-05-01
Norway,NO,2022,5,electric car,2,2022-05-01
Norway,NO,2022,5,electric vehicle,18.6,2022-05-01
Norway,NO,2022,6,BYD,5.25,2022-06-01
Norway,NO,2022,6,EV charging,0,2022-06-01
Norway,NO,2022,6,Tesla,84.25,2022-06-01
Norway,NO,2022,6,electric car,2.25,2022-06-01
Norway,NO,2022,6,electric vehicle,0,2022-06-01
Norway,NO,2022,7,BYD,6.2,2022-07-01
Norway,NO,2022,7,EV charging,20,2022-07-01
Norway,NO,2022,7,Tesla,89.6,2022-07-01
Norway,NO,2022,7,electric car,2.6,2022-07-01
Norway,NO,2022,7,electric vehicle,0,2022-07-01
Norway,NO,2022,8,BYD,6,2022-08-01
Norway,NO,2022,8,EV charging,24.75,2022-08-01
Norway,NO,2022,8,Tesla,71.5,2022-08-01
Norway,NO,2022,8,electric car,2.25,2022-08-01
Norway,NO,2022,8,electric vehicle,0,2022-08-01
Norway,NO,2022,9,BYD,5.5,2022-09-01
Norway,NO,2022,9,EV charging,0,2022-09-01
Norway,NO,2022,9,Tesla,63.75,2022-09-01
Norway,NO,2022,9,electric car,1.75,2022-09-01
Norway,NO,2022,9,electric vehicle,0,2022-09-01
Norway,NO,2022,10,BYD,7.8,2022-10-01
Norway,NO,2022,10,EV charging,0,2022-10-01
Norway,NO,2022,10,Tesla,65.4,2022-10-01
Norway,NO,2022,10,electric car,1.8,2022-10-01
Norway,NO,2022,10,electric vehicle,0,2022-10-01
Norway,NO,2022,11,BYD,6.75,2022-11-01
Norway,NO,2022,11,EV charging,17,2022-11-01
Norway,NO,2022,11,Tesla,64.5,2022-11-01
Norway,NO,2022,11,electric car,1.5,2022-11-01
Norway,NO,2022,11,electric vehicle,0,2022-11-01
Norway,NO,2022,12,BYD,5.75,2022-12-01
Norway,NO,2022,12,EV charging,0,2022-12-01
Norway,NO,2022,12,Tesla,85,2022-12-01
Norway,NO,2022,12,electric car,1.75,2022-12-01
Norway,NO,2022,12,electric vehicle,0,2022-12-01
Norway,NO,2023,1,BYD,3.8,2023-01-01
Norway,NO,2023,1,EV charging,0,2023-01-01
Norway,NO,2023,1,Tesla,77.6,2023-01-01
Norway,NO,2023,1,electric car,1,2023-01-01
Norway,NO,2023,1,electric vehicle,0,2023-01-01
Norway,NO,2023,2,BYD,3.5,2023-02-01
Norway,NO,2023,2,EV charging,0,2023-02-01
Norway,NO,2023,2,Tesla,60.25,2023-02-01
Norway,NO,2023,2,electric car,1,2023-02-01
Norway,NO,2023,2,electric vehicle,0,2023-02-01
Norway,NO,2023,3,BYD,2.75,2023-03-01
Norway,NO,2023,3,EV charging,0,2023-03-01
Norway,NO,2023,3,Tesla,60.5,2023-03-01
Norway,NO,2023,3,electric car,1,2023-03-01
Norway,NO,2023,3,electric vehicle,0,2023-03-01
Norway,NO,2023,4,BYD,3,2023-04-01
Norway,NO,2023,4,EV charging,0,2023-04-01
Norway,NO,2023,4,Tesla,56,2023-04-01
Norway,NO,2023,4,electric car,1,2023-04-01
Norway,NO,2023,4,electric vehicle,0,2023-04-01
Norway,NO,2023,5,BYD,3,2023-05-01
Norway,NO,2023,5,EV charging,0,2023-05-01
Norway,NO,2023,5,Tesla,50.75,2023-05-01
Norway,NO,2023,5,electric car,1,2023-05-01
Norway,NO,2023,5,electric vehicle,25,2023-05-01
Norway,NO,2023,6,BYD,2.75,2023-06-01
Norway,NO,2023,6,EV charging,0,2023-06-01
Norway,NO,2023,6,Tesla,54.5,2023-06-01
Norway,NO,2023,6,electric car,1.25,2023-06-01
Norway,NO,2023,6,electric vehicle,0,2023-06-01
Norway,NO,2023,7,BYD,3.2,2023-07-01
Norway,NO,2023,7,EV charging,17.8,2023-07-01
Norway,NO,2023,7,Tesla,63.2,2023-07-01
Norway,NO,2023,7,electric car,1.4,2023-07-01
Norway,NO,2023,7,electric vehicle,0,2023-07-01
Norway,NO,2023,8,BYD,3.25,2023-08-01
Norway,NO,2023,8,EV charging,17.5,2023-08-01
Norway,NO,2023,8,Tesla,49.25,2023-08-01
Norway,NO,2023,8,electric car,1,2023-08-01
Norway,NO,2023,8,electric vehicle,21,2023-08-01
Norway,NO,2023,9,BYD,3.5,2023-09-01
Norway,NO,2023,9,EV charging,0,2023-09-01
Norway,NO,2023,9,Tesla,48,2023-09-01
Norway,NO,2023,9,electric car,1.25,2023-09-01
Norway,NO,2023,9,electric vehicle,0,2023-09-01
Norway,NO,2023,10,BYD,4,2023-10-01
Norway,NO,2023,10,EV charging,0,2023-10-01
Norway,NO,2023,10,Tesla,49.4,2023-10-01
Norway,NO,2023,10,electric car,1,2023-10-01
Norway,NO,2023,10,electric vehicle,0,2023-10-01
Norway,NO,2023,11,BYD,4,2023-11-01
Norway,NO,2023,11,EV charging,0,2023-11-01
Norway,NO,2023,11,Tesla,43.75,2023-11-01
Norway,NO,2023,11,electric car,1,2023-11-01
Norway,NO,2023,11,electric vehicle,0,2023-11-01
Norway,NO,2023,12,BYD,5.33,2023-12-01
Norway,NO,2023,12,EV charging,0,2023-12-01
Norway,NO,2023,12,Tesla,54,2023-12-01
Norway,NO,2023,12,electric car,1.5,2023-12-01
Norway,NO,2023,12,electric vehicle,0,2023-12-01
Norway,NO,2024,1,BYD,8,2024-01-01
Norway,NO,2024,1,EV charging,0,2024-01-01
Norway,NO,2024,1,Tesla,82.5,2024-01-01
Norway,NO,2024,1,electric car,1.75,2024-01-01
Norway,NO,2024,1,electric vehicle,0,2024-01-01
Norway,NO,2024,2,BYD,8,2024-02-01
Norway,NO,2024,2,EV charging,0,2024-02-01
Norway,NO,2024,2,Tesla,80,2024-02-01
Norway,NO,2024,2,electric car,2,2024-02-01
Norway,NO,2024,2,electric vehicle,0,2024-02-01
Norway,NO,2024,3,BYD,7,2024-03-01
Norway,NO,2024,3,EV charging,0,2024-03-01
Norway,NO,2024,3,Tesla,74.8,2024-03-01
Norway,NO,2024,3,electric car,1.8,2024-03-01
Norway,NO,2024,3,electric vehicle,18.8,2024-03-01
Norway,NO,2024,4,BYD,10.5,2024-04-01
Norway,NO,2024,4,EV charging,0,2024-04-01
Norway,NO,2024,4,Tesla,78.5,2024-04-01
Norway,NO,2024,4,electric car,2,2024-04-01
Norway,NO,2024,4,electric vehicle,0,2024-04-01
Norway,NO,2024,5,BYD,9.25,2024-05-01
Norway,NO,2024,5,EV charging,0,2024-05-01
Norway,NO,2024,5,Tesla,78.75,2024-05-01
Norway,NO,2024,5,electric car,1.75,2024-05-01
Norway,NO,2024,5,electric vehicle,0,2024-05-01
Norway,NO,2024,6,BYD,8.8,2024-06-01
Norway,NO,2024,6,EV charging,0,2024-06-01
Norway,NO,2024,6,Tesla,87.4,2024-06-01
Norway,NO,2024,6,electric car,2.2,2024-06-01
Norway,NO,2024,6,electric vehicle,0,2024-06-01
Norway,NO,2024,7,BYD,8,2024-07-01
Norway,NO,2024,7,EV charging,0,2024-07-01
Norway,NO,2024,7,Tesla,94,2024-07-01
Norway,NO,2024,7,electric car,2,2024-07-01
Norway,NO,2024,7,electric vehicle,0,2024-07-01
Norway,NO,2024,8,BYD,6.75,2024-08-01
Norway,NO,2024,8,EV charging,0,2024-08-01
Norway,NO,2024,8,Tesla,76.25,2024-08-01
Norway,NO,2024,8,electric car,2,2024-08-01
Norway,NO,2024,8,electric vehicle,0,2024-08-01
Norway,NO,2024,9,BYD,7,2024-09-01
Norway,NO,2024,9,EV charging,0,2024-09-01
Norway,NO,2024,9,Tesla,78.8,2024-09-01
Norway,NO,2024,9,electric car,2,2024-09-01
Norway,NO,2024,9,electric vehicle,0,2024-09-01
Norway,NO,2024,10,BYD,7.75,2024-10-01
Norway,NO,2024,10,EV charging,0,2024-10-01
Norway,NO,2024,10,Tesla,89,2024-10-01
Norway,NO,2024,10,electric car,1.75,2024-10-01
Norway,NO,2024,10,electric vehicle,0,2024-10-01
Norway,NO,2024,11,BYD,10.75,2024-11-01
Norway,NO,2024,11,EV charging,0,2024-11-01
Norway,NO,2024,11,Tesla,84.75,2024-11-01
